Boolean,Title,Date,URL
1,"American – $214: Charlotte – Palm Springs, California (and vice versa). Roundtrip, including all Taxes","October 11, 2013",http://faredealalert.com/2013/10/11/american-214-charlotte-palm-springs-california-and-vice-versa-roundtrip-including-all-taxes/
1,"United – $399: Detroit / Minneapolis / Atlanta / Salt Lake City – Port of Spain, Trinidad and Tobago. Roundtrip, including all Taxes","October 11, 2013",http://faredealalert.com/2013/10/11/united-399-detroit-minneapolis-atlanta-salt-lake-city-port-of-spain-trinidad-and-tobago-roundtrip-including-all-taxes/
1,"Delta – $242: Las Vegas – New Orleans (and vice versa). Roundtrip, including all Taxes","October 10, 2013",http://faredealalert.com/2013/10/10/delta-242-las-vegas-new-orleans-and-vice-versa-roundtrip-including-all-taxes/
1,"United – $745: Houston – Tel Aviv, Israel. Roundtrip, including all Taxes","October 10, 2013",http://faredealalert.com/2013/10/10/united-745-houston-tel-aviv-israel-roundtrip-including-all-taxes/
1,"United – $654: Denver – Helsinki, Finland. Roundtrip, including all Taxes","October 10, 2013",http://faredealalert.com/2013/10/10/united-654-denver-helsinki-finland-roundtrip-including-all-taxes/
1,"Exotic Destination – American – $573: Minneapolis / Atlanta – Galapagos Islands, Ecuador. Roundtrip, including all Taxes","October 9, 2013",http://faredealalert.com/2013/10/09/exotic-destination-573-minneapolis-galapagos-islands-ecuador-roundtrip-including-all-taxes/
1,"American – $212: Detroit – Salt Lake City (and vice versa). Roundtrip, including all Taxes","October 9, 2013",http://faredealalert.com/2013/10/09/american-212-detroit-salt-lake-city-and-vice-versa-roundtrip-including-all-taxes/
1,"American – $222: Atlanta – Las Vegas / Salt Lake (and vice versa). Roundtrip, including all Taxes","October 8, 2013",http://faredealalert.com/2013/10/08/american-222-atlanta-las-vegas-salt-lake-and-vice-versa-roundtrip-including-all-taxes/
1,"American – $152: Minneapolis – Atlanta / Raleigh-Durham / Salt Lake (and vice versa). Roundtrip, including all Taxes","October 8, 2013",http://faredealalert.com/2013/10/08/american-152-minneapolis-atlanta-raleigh-durham-salt-lake-and-vice-versa-roundtrip-including-all-taxes/
1,"United – $241: San Diego – Milwaukee (and vice versa). Roundtrip, including all Taxes","October 8, 2013",http://faredealalert.com/2013/10/08/united-241-san-diego-milwaukee-and-vice-versa-roundtrip-including-all-taxes/
1,"American – $212: Detroit – Los Angeles / San Francisco / Seattle / Portland / Phoenix / Austin / Tampa / San Diego / Las Vegas (and vice versa). Roundtrip, including all Taxes","October 7, 2013",http://faredealalert.com/2013/10/07/american-212-detroit-los-angeles-san-francisco-seattle-portland-phoenix-austin-tampa-san-diego-las-vegas-and-vice-versa-roundtrip-including-all-taxes/
1,"American – $192: Minneapolis – Salt Lake City (and vice versa). Roundtrip, including all Taxes","October 7, 2013",http://faredealalert.com/2013/10/07/american-192-minneapolis-salt-lake-city-and-vice-versa-roundtrip-including-all-taxes/
1,"American – $220: Kansas City – Seattle (and vice versa). Roundtrip, including all Taxes","October 7, 2013",http://faredealalert.com/2013/10/07/american-220-kansas-city-seattle-and-vice-versa-roundtrip-including-all-taxes/
1,"United – $566: Charlotte – Kona, Hawaii. Roundtrip, including all Taxes","October 7, 2013",http://faredealalert.com/2013/10/07/united-566-charlotte-kona-hawaii-roundtrip-including-all-taxes/
1,"American – $130: Minneapolis – Miami (and vice versa). Roundtrip, including all Taxes","October 6, 2013",http://faredealalert.com/2013/10/06/american-170-minneapolis-miami-and-vice-versa-roundtrip-including-all-taxes/
1,"US Airways – $242: San Diego – New York City (and vice versa). Roundtrip, including all Taxes","October 6, 2013",http://faredealalert.com/2013/10/06/us-airways-242-san-diego-new-york-city-and-vice-versa-roundtrip-including-all-taxes/
1,"United – $239: Kansas City – Santa Ana (Orange County), California (and vice versa). Roundtrip, including all Taxes","October 5, 2013",http://faredealalert.com/2013/10/05/united-239-kansas-city-santa-ana-orange-county-california-and-vice-versa-roundtrip-including-all-taxes/
1,"American – $569: Charlotte – Kauai, Hawaii. Roundtrip, including all Taxes","October 5, 2013",http://faredealalert.com/2013/10/05/american-569-charlotte-kauai-hawaii-roundtrip-including-all-taxes/
1,"US Airways- $128: Las Vegas – Philadelphia (and vice versa). Roundtrip, including all Taxes","October 4, 2013",http://faredealalert.com/2013/10/04/us-airways-128-las-vegas-philadelphia-and-vice-versa-roundtrip-including-all-taxes/
1,"American – $545: Charlotte – Maui, Hawaii. Roundtrip, including all Taxes","October 4, 2013",http://faredealalert.com/2013/10/04/american-545-charlotte-maui-hawaii-roundtrip-including-all-taxes/
1,"United – $614: Denver – Stockholm, Sweden. Roundtrip, including all Taxes","October 3, 2013",http://faredealalert.com/2013/10/03/united-614-denver-stockholm-sweden-roundtrip-including-all-taxes-2/
1,"American – $518: Charlotte – Honolulu, Hawaii. Roundtrip, including all Taxes","October 3, 2013",http://faredealalert.com/2013/10/03/american-518-charlotte-honolulu-hawaii-roundtrip-including-all-taxes/
1,"American – $783: Atlanta – Shanghai, China. Roundtrip, including all Taxes","October 3, 2013",http://faredealalert.com/2013/10/03/american-783-atlanta-shanghai-china-roundtrip-including-all-taxes/
1,"United – $267: Orlando – Portland, Oregon (and vice versa). Roundtrip, including all Taxes","October 3, 2013",http://faredealalert.com/2013/10/03/united-267-orlando-portland-oregon-and-vice-versa-roundtrip-including-all-taxes/
1,"US Airways – $281: Detroit – Seattle (and vice versa). Roundtrip, including all Taxes","October 2, 2013",http://faredealalert.com/2013/10/02/us-airways-281-detroit-seattle-and-vice-versa-roundtrip-including-all-taxes/
1,"US Airways – $265: Minneapolis – Portland, Oregon (and vice versa). Roundtrip, including all Taxes","October 2, 2013",http://faredealalert.com/2013/10/02/us-airways-265-minneapolis-portland-oregon-and-vice-versa-roundtrip-including-all-taxes/
1,"Delta – $198: Detroit – Denver (and vice versa). Roundtrip, including all Taxes","October 1, 2013",http://faredealalert.com/2013/10/01/delta-198-detroit-denver-and-vice-versa-roundtrip-including-all-taxes/
1,"Delta – $382: Las Vegas – Anchorage, Alaska. Roundtrip, including all Taxes","October 1, 2013",http://faredealalert.com/2013/10/01/delta-382-las-vegas-anchorage-alaska-roundtrip-including-all-taxes/
1,"KLM – $682: Houston – Istanbul, Turkey. Roundtrip, including all Taxes","October 1, 2013",http://faredealalert.com/2013/10/01/klm-682-houston-istanbul-turkey-roundtrip-including-all-taxes/
1,"United – $610: Denver – Oslo, Norway. Roundtrip, including all Taxes","September 30, 2013",http://faredealalert.com/2013/09/30/united-610-denver-oslo-norway-roundtrip-including-all-taxes/
1,"United – $678: San Diego / Kansas City – Amsterdam, Netherlands. Roundtrip, including all Taxes","September 30, 2013",http://faredealalert.com/2013/09/30/united-628-san-diego-amsterdam-netherlands-roundtrip-including-all-taxes/
1,"United – $238: Charlotte – Merced, California (and vice versa). Roundtrip, including all Taxes","September 30, 2013",http://faredealalert.com/2013/09/30/united-238-charlotte-merced-california-and-vice-versa-roundtrip-including-all-taxes/
1,"United – $844: Las Vegas – Manila, Philippines. Roundtrip, including all Taxes","September 29, 2013",http://faredealalert.com/2013/09/29/united-844-las-vegas-manila-philippines-roundtrip-including-all-taxes/
1,"Delta – $886 – $926: Minneapolis / Atlanta / Detroit – Hong Kong. Roundtrip, including all Taxes","September 28, 2013",http://faredealalert.com/2013/09/28/delta-886-926-minneapolis-atlanta-detroit-hong-kong-roundtrip-including-all-taxes/
1,"Delta – $798: Kansas City – Seoul, South Korea. Roundtrip, including all Taxes","September 28, 2013",http://faredealalert.com/2013/09/28/delta-798-kansas-city-seoul-south-korea-roundtrip-including-all-taxes/
1,"United – $810: Denver – Hong Kong. Roundtrip, including all Taxes","September 28, 2013",http://faredealalert.com/2013/09/28/united-810-denver-hong-kong-roundtrip-including-all-taxes/
1,"United – $873: Houston – Ho Chi Minh City, Vietnam. Roundtrip, including all Taxes","September 28, 2013",http://faredealalert.com/2013/09/28/united-873-houston-ho-chi-minh-city-vietnam-roundtrip-including-all-taxes/
1,"United – $858: San Diego – Ho Chi Minh City, Vietnam. Roundtrip, including all Taxes","September 27, 2013",http://faredealalert.com/2013/09/27/united-858-san-diego-ho-chi-minh-city-vietnam-roundtrip-including-all-taxes/
1,"United – $661: Atlanta / Detroit / Las Vegas / Minneapolis / Orlando / Charlotte – Paris, France. Roundtrip, including all Taxes","September 26, 2013",http://faredealalert.com/2013/09/26/united-661-atlanta-detroit-las-vegas-minneapolis-orlando-charlotte-paris-france-roundtrip-including-all-taxes/
1,"All Nippon Airways – $892: Atlanta / Charlotte – Beijing, China. Roundtrip, including all Taxes","September 26, 2013",http://faredealalert.com/2013/09/26/all-nippon-airways-892-atlanta-charlotte-beijing-china-roundtrip-including-all-taxes/
1,"Delta – $424: Houston / Denver – Honolulu, Hawaii. Roundtrip, including all Taxes","September 26, 2013",http://faredealalert.com/2013/09/26/delta-424-houston-honolulu-hawaii-roundtrip-including-all-taxes/
1,"American – $191: Houston – Boston (and vice versa). Roundtrip, including all Taxes","September 26, 2013",http://faredealalert.com/2013/09/26/american-191-houston-boston-and-vice-versa-roundtrip-including-all-taxes/
1,"Hawaiian – $862: San Diego – Seoul, South Korea. Roundtrip, including all Taxes","September 25, 2013",http://faredealalert.com/2013/09/25/hawaiian-862-san-diego-seoul-south-korea-roundtrip-including-all-taxes/
1,"United – $261: Detroit – Palm Springs, California (and vice versa). Roundtrip, including all Taxes","September 25, 2013",http://faredealalert.com/2013/09/25/united-261-detroit-palm-springs-california-and-vice-versa-roundtrip-including-all-taxes/
1,"Delta – $561: Houston – Dublin, Ireland. Roundtrip, including all Taxes","September 24, 2013",http://faredealalert.com/2013/09/24/delta-561-houston-dublin-ireland-roundtrip-including-all-taxes/
1,"Delta – $160: Minneapolis – Seattle (and vice versa). Roundtrip, including all Taxes","September 24, 2013",http://faredealalert.com/2013/09/24/delta-160-minneapolis-seattle-and-vice-versa-roundtrip-including-all-taxes/
1,"American – $264: Detroit – Fresno, California (and vice versa). Roundtrip, including all Taxes","September 24, 2013",http://faredealalert.com/2013/09/24/american-264-detroit-fresno-california-and-vice-versa-roundtrip-including-all-taxes/
1,"United – $238: Charlotte – San Francisco (and vice versa). Roundtrip, including all Taxes","September 24, 2013",http://faredealalert.com/2013/09/24/united-238-charlotte-san-francisco-and-vice-versa-roundtrip-including-all-taxes/
1,"American – $298: Orlando – Monterey, California (and vice versa). Roundtrip, including all Taxes","September 23, 2013",http://faredealalert.com/2013/09/23/american-298-orlando-monterey-california-and-vice-versa-roundtrip-including-all-taxes/
1,"Air France – $823: Houston – Dubai, United Arab Emirates. Roundtrip, including all Taxes","September 23, 2013",http://faredealalert.com/2013/09/23/air-france-823-houston-dubai-united-arab-emirates-roundtrip-including-all-taxes/
1,"Delta – $838: Orlando – Beijing, China. Roundtrip, including all Taxes","September 22, 2013",http://faredealalert.com/2013/09/22/delta-838-orlando-beijing-china-roundtrip-including-all-taxes/
1,"Delta – $670: San Diego – Beijing, China. Roundtrip, including all Taxes","September 22, 2013",http://faredealalert.com/2013/09/22/delta-670-san-diego-beijing-china-roundtrip-including-all-taxes/
1,"Delta – $935: Denver – Seoul, South Korea. Roundtrip, including all Taxes","September 22, 2013",http://faredealalert.com/2013/09/22/delta-935-denver-seoul-south-korea-roundtrip-including-all-taxes/
1,"Delta – $1,040: Atlanta – Hong Kong. Roundtrip, including all Taxes","September 22, 2013",http://faredealalert.com/2013/09/22/delta-1040-atlanta-hong-kong-roundtrip-including-all-taxes/
1,"Delta – $871: Kansas City – Shanghai, China. Roundtrip, including all Taxes","September 22, 2013",http://faredealalert.com/2013/09/22/delta-871-kansas-city-shanghai-china-roundtrip-including-all-taxes/
1,"United – $248: Charlotte – Las Vegas (and vice versa). Roundtrip, including all Taxes","September 22, 2013",http://faredealalert.com/2013/09/22/united-248-charlotte-las-vegas-and-vice-versa-roundtrip-including-all-taxes/
1,"American – $397: San Diego – Bermuda. Roundtrip, including all Taxes","September 21, 2013",http://faredealalert.com/2013/09/21/american-397-san-diego-bermuda-roundtrip-including-all-taxes/
1,"American – $700: Houston – Shanghai, China. Roundtrip, including all Taxes","September 21, 2013",http://faredealalert.com/2013/09/21/american-700-houston-shanghai-china-roundtrip-including-all-taxes/
1,"United – $245: Charlotte – Portland (and vice versa). Roundtrip, including all Taxes","September 21, 2013",http://faredealalert.com/2013/09/21/united-248-charlotte-portland-and-vice-versa-roundtrip-including-all-taxes/
1,"Delta – $376: Las Vegas – Aruba. Roundtrip, including all Taxes","September 20, 2013",http://faredealalert.com/2013/09/20/delta-376-las-vegas-aruba-roundtrip-including-all-taxes/
1,"United – $921: Denver – Hong Kong. Roundtrip, including all Taxes","September 20, 2013",http://faredealalert.com/2013/09/20/united-921-denver-hong-kong-roundtrip-including-all-taxes/
1,"United – $726: Minneapolis / Detroit / Atlanta – Ho Chi Minh City, Vietnam. Roundtrip, including all Taxes","September 19, 2013",http://faredealalert.com/2013/09/19/united-726-minneapolis-detroit-atlanta-ho-chi-minh-city-vietnam-roundtrip-including-all-taxes/
1,"Delta – $981: Las Vegas – Almaty, Kazakhstan. Roundtrip, including all Taxes","September 19, 2013",http://faredealalert.com/2013/09/19/delta-981-las-vegas-almaty-kazakhstan-roundtrip-including-all-taxes/
1,"American / United / Delta – $325: Denver – Bermuda. Roundtrip, including all Taxes","September 19, 2013",http://faredealalert.com/2013/09/19/american-united-delta-325-denver-bermuda-roundtrip-including-all-taxes/
1,"United – $475: Atlanta – Honolulu. Roundtrip, including all Taxes","September 18, 2013",http://faredealalert.com/2013/09/18/united-495-atlanta-honolulu-roundtrip-including-all-taxes/
1,"American – $335: Las Vegas / Orlando – Panama City, Panama. Roundtrip, including all Taxes","September 18, 2013",http://faredealalert.com/2013/09/18/american-335-las-vegas-orlando-panama-city-panama-roundtrip-including-all-taxes/
1,"American – $900: San Diego – Beijing, China. Roundtrip, including all Taxes","September 18, 2013",http://faredealalert.com/2013/09/18/american-900-san-diego-beijing-china-roundtrip-including-all-taxes/
1,"United / American – $279: Minneapolis / Detroit / Atlanta – San Juan, Puerto Rico. Roundtrip, including all Taxes","September 18, 2013",http://faredealalert.com/2013/09/18/united-american-279-minneapolis-detroit-atlanta-san-juan-puerto-rico-roundtrip-including-all-taxes/
1,"American – $192: Minneapolis / Detroit / Raleigh – Salt Lake City (and vice versa). Roundtrip, including all Taxes","September 17, 2013",http://faredealalert.com/2013/09/17/american-192-minneapolis-detroit-raleigh-salt-lake-city-and-vice-versa-roundtrip-including-all-taxes/
1,"United – $966: Orlando – Hong Kong. Roundtrip, including all Taxes","September 17, 2013",http://faredealalert.com/2013/09/17/united-966-orlando-hong-kong-roundtrip-including-all-taxes/
1,"Delta – $184: San Diego / San Jose / Sacramento / Phoenix / Denver – Akron, Ohio (and vice versa). Roundtrip, including all Taxes","September 17, 2013",http://faredealalert.com/2013/09/17/delta-184-san-diego-san-jose-sacramento-phoenix-denver-akron-ohio-and-vice-versa-roundtrip-including-all-taxes/
1,"US Airways – $312: Detroit – San Francisco (and vice versa). Roundtrip, including all Taxes","September 17, 2013",http://faredealalert.com/2013/09/17/us-airways-312-detroit-san-francisco-and-vice-versa-roundtrip-including-all-taxes/
1,"United – $1,016: Houston – Mumbai, India. Roundtrip, including all Taxes","September 17, 2013",http://faredealalert.com/2013/09/17/united-1016-houston-mumbai-india-roundtrip-including-all-taxes/
1,"United – $811: Houston – Tel Aviv, Israel. Roundtrip, including all Taxes","September 16, 2013",http://faredealalert.com/2013/09/16/united-811-houston-tel-aviv-israel-roundtrip-including-all-taxes/
1,"Delta – $252: Kansas City – Santa Ana (Orange County), California (and vice versa). Roundtrip, including all Taxes","September 16, 2013",http://faredealalert.com/2013/09/16/delta-252-kansas-city-santa-ana-orange-county-california-and-vice-versa-roundtrip-including-all-taxes/
1,"Delta – $981: San Diego – Almaty, Kazakhstan. Roundtrip, including all Taxes","September 16, 2013",http://faredealalert.com/2013/09/16/delta-981-san-diego-almaty-kazakhstan-roundtrip-including-all-taxes/
1,"Delta – $540: Orlando – Dublin, Ireland. Roundtrip, including all Taxes","September 16, 2013",http://faredealalert.com/2013/09/16/delta-540-orlando-dublin-ireland-roundtrip-including-all-taxes/
1,"American – $241: Charlotte – Sacramento (and vice versa). Roundtrip, including all Taxes","September 15, 2013",http://faredealalert.com/2013/09/15/american-241-charlotte-sacramento-and-vice-versa-roundtrip-including-all-taxes/
1,"Air Canada – $799: Houston – Shanghai, China. Roundtrip, including all Taxes","September 15, 2013",http://faredealalert.com/2013/09/15/air-canada-799-houston-shanghai-china-roundtrip-including-all-taxes/
1,"US Airways – $480: Atlanta – Anchorage, Alaska. Roundtrip, including all Taxes","September 14, 2013",http://faredealalert.com/2013/09/14/us-airways-480-atlanta-anchorage-alaska-roundtrip-including-all-taxes/
1,"United – $1,075: Minneapolis – Manila, Philippines. Roundtrip, including all Taxes","September 14, 2013",http://faredealalert.com/2013/09/14/united-1075-minneapolis-manila-philippines-roundtrip-including-all-taxes/
1,"Delta – $242: Atlanta – Long Beach, California (and vice versa). Roundtrip, including all Taxes","September 13, 2013",http://faredealalert.com/2013/09/13/delta-242-atlanta-long-beach-california-and-vice-versa-roundtrip-including-all-taxes/
1,"United – $1,055: Houston – Ho Chi Minh City, Vietnam. Roundtrip, including all Taxes","September 13, 2013",http://faredealalert.com/2013/09/13/united-1055-houston-ho-chi-minh-city-vietnam-roundtrip-including-all-taxes/
1,"Delta – $231: Las Vegas – Tampa (and vice versa). Roundtrip, including all Taxes","September 13, 2013",http://faredealalert.com/2013/09/13/delta-231-las-vegas-tampa-and-vice-versa-roundtrip-including-all-taxes/
1,"United – $1,055: Denver – Manila, Philippines. Roundtrip, including all Taxes","September 12, 2013",http://faredealalert.com/2013/09/12/united-1055-denver-manila-philippines-roundtrip-including-all-taxes/
1,"All Nippon Airways – $861: Detroit – Beijing, China. Roundtrip, including all Taxes","September 12, 2013",http://faredealalert.com/2013/09/12/all-nippon-airways-861-detroit-beijing-china-roundtrip-including-all-taxes/
1,"Delta – $680: Las Vegas – Dublin, Ireland. Roundtrip, including all Taxes","September 11, 2013",http://faredealalert.com/2013/09/11/delta-680-las-vegas-dublin-ireland-roundtrip-including-all-taxes/
1,"Delta – $241: Charlotte – Seattle (and vice versa). Roundtrip, including all Taxes","September 11, 2013",http://faredealalert.com/2013/09/11/delta-241-charlotte-seattle-and-vice-versa-roundtrip-including-all-taxes/
1,"American – $202: Minneapolis / Detroit – San Juan, Puerto Rico. Roundtrip, including all Taxes","September 10, 2013",http://faredealalert.com/2013/09/10/american-202-minneapolis-detroit-san-juan-puerto-rico-roundtrip-including-all-taxes/
1,"United – $247: San Diego – Philadelphia (and vice versa). Roundtrip, including all Taxes","September 10, 2013",http://faredealalert.com/2013/09/10/united-247-san-diego-philadelphia-and-vice-versa-roundtrip-including-all-taxes/
1,"United – $599: Charlotte – Kona, Hawaii. Roundtrip, including all Taxes","September 9, 2013",http://faredealalert.com/2013/09/09/united-599-charlotte-kona-hawaii-roundtrip-including-all-taxes-2/
1,"Air Canada – $722: Las Vegas – Shanghai, China. Roundtrip, including all Taxes","September 9, 2013",http://faredealalert.com/2013/09/09/air-canada-722-las-vegas-shanghai-china-roundtrip-including-all-taxes/
1,"Air Canada – $738: Houston – Istanbul, Turkey. Roundtrip, including all Taxes","September 9, 2013",http://faredealalert.com/2013/09/09/air-canada-738-houston-istanbul-turkey-roundtrip-including-all-taxes/
1,"American – $380: Charlotte – Anchorage, Alaska. Roundtrip, including all Taxes","September 8, 2013",http://faredealalert.com/2013/09/08/american-380-charlotte-anchorage-alaska-roundtrip-including-all-taxes/
1,"American – $997: Orlando – Shanghai, China. Roundtrip, including all Taxes","September 7, 2013",http://faredealalert.com/2013/09/07/american-997-orlando-shanghai-china-roundtrip-including-all-taxes/
1,"American – $213: Detroit / Minneapolis / Atlanta / Cincinnati / Memphis – San Juan, Puerto Rico. Roundtrip, including all Taxes","September 6, 2013",http://faredealalert.com/2013/09/06/american-213-detroit-minneapolis-atlanta-cincinnati-memphis-san-juan-puerto-rico-roundtrip-including-all-taxes/
1,"American – $193: Charlotte – Palm Springs, California (and vice versa). Roundtrip, including all Taxes","September 6, 2013",http://faredealalert.com/2013/09/06/american-193-charlotte-palm-springs-california-roundtrip-including-all-taxes/
1,"US Airways – $357: Denver – Anchorage, Alaska. Roundtrip, including all Taxes","September 6, 2013",http://faredealalert.com/2013/09/06/us-airways-357-denver-anchorage-alaska-roundtrip-including-all-taxes/
1,"JetBlue – $442: Las Vegas – Ponce, Puerto Rico. Roundtrip, including all Taxes","September 6, 2013",http://faredealalert.com/2013/09/06/jetblue-442-las-vegas-ponce-puerto-rico-roundtrip-including-all-taxes/
1,"Delta – $196: Kansas City – Oakland, California (and vice versa). Roundtrip, including all Taxes","September 5, 2013",http://faredealalert.com/2013/09/05/delta-196-kansas-city-oakland-california-and-vice-versa-roundtrip-including-all-taxes/
1,"American – $266: Orlando – San Diego (and vice versa). Roundtrip, including all Taxes","September 5, 2013",http://faredealalert.com/2013/09/05/american-266-orlando-san-diego-and-vice-versa-roundtrip-including-all-taxes/
1,"American – $284: Kansas City – San Juan, Puerto Rico. Roundtrip, including all Taxes","September 5, 2013",http://faredealalert.com/2013/09/05/american-284-kansas-city-san-juan-puerto-rico-roundtrip-including-all-taxes/
1,"Air Canada – $801: Atlanta / Detroit – Shanghai, China. Roundtrip, including all Taxes","September 4, 2013",http://faredealalert.com/2013/09/04/air-canada-801-atlanta-detroit-shanghai-china-roundtrip-including-all-taxes/
1,"All Nippon Airways – $970: Denver – Chengdu, China. Roundtrip, including all Taxes","September 3, 2013",http://faredealalert.com/2013/09/03/all-nippon-airways-970-denver-chengdu-china-roundtrip-including-all-taxes/
1,"United – $582: Charlotte – Honolulu, Hawaii. Roundtrip, including all Taxes","September 3, 2013",http://faredealalert.com/2013/09/03/united-582-charlotte-honolulu-hawaii-roundtrip-including-all-taxes/
1,"American – $413: Minneapolis / Detroit / Atlanta / Cincinnati / Salt Lake – Lima, Peru. Roundtrip, including all Taxes","September 2, 2013",http://faredealalert.com/2013/09/02/american-413-minneapolis-detroit-atlanta-cincinnati-salt-lake-lima-peru-roundtrip-including-all-taxes/
1,"All Nippon Airways – $977: Orlando – Beijing, China. Roundtrip, including all Taxes","September 2, 2013",http://faredealalert.com/2013/09/02/all-nippon-airways-977-orlando-beijing-china-roundtrip-including-all-taxes/
1,"United – $883: San Diego – Manila, Philippines. Roundtrip, including all Taxes","September 1, 2013",http://faredealalert.com/2013/09/01/united-883-san-diego-manila-philippines-roundtrip-including-all-taxes/
1,"Air Canada – $748: Las Vegas – Beijing, China. Roundtrip, including all Taxes","August 31, 2013",http://faredealalert.com/2013/08/31/air-canada-748-las-vegas-beijing-china-roundtrip-including-all-taxes/
1,"All Nippon Airways – $920: Houston – Beijing, China. Roundtrip, including all Taxes","August 30, 2013",http://faredealalert.com/2013/08/30/all-nippon-airways-920-houston-beijing-china-roundtrip-including-all-taxes/
1,"JetBlue – $333: Denver – San Juan, Puerto Rico. Roundtrip, including all Taxes","August 29, 2013",http://faredealalert.com/2013/08/29/jetblue-333-denver-san-juan-puerto-rico-roundtrip-including-all-taxes/
1,"American – $258: Minneapolis / Cincinnati – San Francisco (and vice versa). Roundtrip, including all Taxes","August 28, 2013",http://faredealalert.com/2013/08/28/american-258-minneapolisst-paul-san-francisco-and-vice-versa-roundtrip-including-all-taxes/
1,"United – $212: Las Vegas – Boston (and vice versa). Roundtrip, including all Taxes","August 27, 2013",http://faredealalert.com/2013/08/27/united-212-las-vegas-boston-and-vice-versa-roundtrip-including-all-taxes/
1,"Delta: Detroit – Long Beach, California (and vice versa). $242. Roundtrip, including all Taxes","August 26, 2013",http://faredealalert.com/2013/08/26/delta-detroit-long-beach-california-and-vice-versa-242-roundtrip-including-all-taxes/
1,"American: Denver – Bermuda. $251. Roundtrip, including all Taxes","August 25, 2013",http://faredealalert.com/2013/08/25/american-denver-bermuda-251-roundtrip-including-all-taxes/
1,"United: Charlotte – Palm Springs, California (and vice versa) $252. Roundtrip, including all Taxes","August 24, 2013",http://faredealalert.com/2013/08/24/united-charlotte-palm-springs-california-and-vice-versa-252-roundtrip-including-all-taxes/
1,"Delta: Houston / Denver – Lima, Peru. $442. Roundtrip, including all Taxes","August 23, 2013",http://faredealalert.com/2013/08/23/delta-houston-denver-lima-peru-442-roundtrip-including-all-taxes/
1,"United / Delta: Atlanta / Detroit / Minneapolis / Salt Lake / Cincinnati – Lima, Peru. $440. Roundtrip, including all Taxes","August 22, 2013",http://faredealalert.com/2013/08/22/united-atlanta-detroit-minneapolis-salt-lake-cincinnati-lima-peru-440-roundtrip-including-all-taxes/
1,"Delta: Las Vegas – New Orleans (and vice versa) $220. Roundtrip, including all Taxes","August 22, 2013",http://faredealalert.com/2013/08/22/delta-las-vegas-new-orleans-and-vice-versa-220-roundtrip-including-all-taxes/
1,"US Airways: San Diego – Miami (and vice versa). $275. Roundtrip, including all Taxes","August 21, 2013",http://faredealalert.com/2013/08/21/us-airways-san-diego-miami-and-vice-versa-275-roundtrip-including-all-taxes/
1,"American: Orlando – Portland, Oregon (and vice versa). $278. Roundtrip, including all Taxes","August 20, 2013",http://faredealalert.com/2013/08/20/american-orlando-portland-oregon-and-vice-versa-278-roundtrip-including-all-taxes/
1,"Hawaiian Airlines: Las Vegas – Seoul, South Korea. $828. Roundtrip, including all Taxes","August 19, 2013",http://faredealalert.com/2013/08/19/hawaiian-airlines-las-vegas-seoul-south-korea-828-roundtrip-including-all-taxes/
1,"All Nippon Airways: Kansas City – Beijing, China. $892. Roundtrip, including all Taxes","August 18, 2013",http://faredealalert.com/2013/08/18/all-nippon-airways-kansas-city-beijing-china-892-roundtrip-including-all-taxes/
1,"Delta: Denver – Orlando (and vice versa) $202. Roundtrip, including all Taxes","August 17, 2013",http://faredealalert.com/2013/08/17/delta-denver-orlando-and-vice-versa-202-roundtrip-including-all-taxes/
1,"United: Houston – Merced, California (and vice versa) $189. Roundtrip, including all Taxes","August 16, 2013",http://faredealalert.com/2013/08/16/united-houston-merced-california-and-vice-versa-189-roundtrip-including-all-taxes-2/
1,"Delta: Charlotte – Fairbanks, Alaska. $378. Roundtrip, including all Taxes","August 16, 2013",http://faredealalert.com/2013/08/16/delta-charlotte-fairbanks-alaska-378-roundtrip-including-all-taxes/
1,"Delta: Denver – Miami (and vice versa) $182. Roundtrip, including all Taxes","August 15, 2013",http://faredealalert.com/2013/08/15/delta-denver-miami-and-vice-versa-182-roundtrip-including-all-taxes/
1,"Delta: Charlotte – San Francisco (and vice versa). $241. Roundtrip, including all Taxes","August 15, 2013",http://faredealalert.com/2013/08/15/delta-charlotte-san-francisco-and-vice-versa-241-roundtrip-including-all-taxes/
1,"All Nippon Airways: Atlanta – Beijing, China. $892. Roundtrip, including all Taxes","August 14, 2013",http://faredealalert.com/2013/08/14/all-nippon-airways-atlanta-beijing-china-892-roundtrip-including-all-taxes/
1,"Delta: Denver – Bali, Indonesia. $1,037. Roundtrip, including all Taxes","August 13, 2013",http://faredealalert.com/2013/08/13/delta-denver-bali-indonesia-1037-roundtrip-including-all-taxes/
1,"US Airways: Las Vegas – Philadelphia (and vice versa). $198. Roundtrip, including all Taxes","August 13, 2013",http://faredealalert.com/2013/08/13/us-airways-las-vegas-philadelphia-and-vice-versa-198-roundtrip-including-all-taxes/
1,"Delta: Charlotte – Bali, Indonesia. $1,117. Roundtrip, including all Taxes","August 12, 2013",http://faredealalert.com/2013/08/12/delta-charlotte-bali-indonesia-1117-roundtrip-including-all-taxes/
1,"United: Denver – Hong Kong. $974. Roundtrip, including all Taxes","August 11, 2013",http://faredealalert.com/2013/08/11/united-denver-hong-kong-974-roundtrip-including-all-taxes/
